efap_id,nta_id,lat,lon
85086,BK1801,40.638789881589,-73.923383278702
85537,BK1303,40.581630346192,-73.961764664244
85763,BK1303,40.576894010785,-73.963298856828
85479,BK1303,40.581263766304,-73.963508227193
85330,BK1803,40.632635530971,-73.888293857919
85276,BK1803,40.642156314764,-73.901779634675
82296,BK1704,40.651551872038,-73.918482190043
85512,BK1803,40.632718530077,-73.891249167599
84103,BK1704,40.653748320665,-73.91835741138
82904,BK1803,40.639444481752,-73.909995776652
85118,BK1803,40.64940051115,-73.912289398932
85585,BK0402,40.694587348086,-73.909941673313
83811,BK0402,40.698920209885,-73.915242832334
83492,BK0301,40.682079180529,-73.961475635442
81352,BK0204,40.688269753949,-73.959961648781
82119,BK0801,40.672350064472,-73.961070067988
80403,BK0802,40.673819014017,-73.959824935871
81168,BK0504,40.651735142795,-73.885609401852
85325,BK0504,40.652051028544,-73.880479568058
85581,QN0704,40.763924609604,-73.816778109084
85457,QN0707,40.754092099788,-73.822363738982
85383,QN0705,40.753829433449,-73.818289719127
80941,QN1103,40.761608603308,-73.723041600634
85467,QN0801,40.726395144635,-73.823017056496
84205,QN0801,40.720985907184,-73.81232246882
80888,QN0303,40.754238427104,-73.864989784358
80889,QN0303,40.754238427104,-73.864989784358
85604,QN0303,40.754705233664,-73.871737805258
80936,QN0303,40.75652810033,-73.871156700165
81146,QN0302,40.757305702082,-73.869330500978
85769,QN0302,40.763851939438,-73.879914254921
83623,QN0302,40.761905323779,-73.869178794488
85321,QN0302,40.761905323779,-73.869178794488
85735,QN0301,40.748531146899,-73.88306770775
85425,QN0401,40.748574007232,-73.874494436061
85782,QN0301,40.749587093234,-73.894626521244
85085,QN0303,40.756817385683,-73.872888692472
80892,QN0301,40.752251616552,-73.880851729576
83561,QN0301,40.752251616552,-73.880851729576
83697,QN0401,40.741532212107,-73.873066935983
84315,QN0401,40.741118139564,-73.875322858313
85784,QN0401,40.744269927256,-73.885625196854
81741,QN0602,40.728359908617,-73.847169560174
87233,QN0602,40.735892773532,-73.850442681877
85214,QN0602,40.731982894355,-73.850462970488
85190,QN0602,40.731982894355,-73.850462970488
80957,QN0602,40.714073419071,-73.832176315473
84884,QN0203,40.744559953607,-73.902143328948
84504,QN0203,40.738360592532,-73.893514183304
84105,QN0202,40.737100574126,-73.920935597919
85535,QN0504,40.725478777089,-73.880506052887
83629,QN0502,40.699272327526,-73.897935793304
85313,QN0502,40.700794345365,-73.895042688602
85733,QN0502,40.697454354558,-73.898486196326
85694,QN0502,40.706455378943,-73.908213696926
85538,QN1205,40.696115096533,-73.745980013302
85707,QN1304,40.696572683119,-73.739472100232
81110,QN1205,40.690253538096,-73.763204514067
85800,QN1201,40.705458729259,-73.779312670298
84471,QN1205,40.703867007728,-73.76683951237
84762,QN1205,40.703341593623,-73.767094794443
85551,QN1205,40.695261323363,-73.761657678307
85306,QN1206,40.706113494274,-73.757300077705
84142,QN1205,40.690715861214,-73.7544649207
85597,QN1206,40.706186620749,-73.756299754127
85725,QN1205,40.699189259489,-73.762994239922
82077,QN1305,40.677192167174,-73.755196778147
85264,QN1305,40.675906001214,-73.742595414867
83412,QN1305,40.67998772107,-73.745556078846
83999,QN1305,40.673309174186,-73.744005871821
81475,QN1305,40.680148141776,-73.752982175628
85448,QN1305,40.667976988967,-73.756838816317
80942,QN1003,40.6616843578,-73.832881810452
81595,QN0901,40.704165354912,-73.825484224517
85601,QN0904,40.683737538588,-73.856966355743
85717,QN1002,40.679962554865,-73.85044661095
85163,QN1001,40.681001561031,-73.835383043757
84936,QN0902,40.693125837181,-73.844031175573
83879,QN0902,40.695734172066,-73.836538453904
80920,QN0902,40.698975949396,-73.836851564541
84258,QN0902,40.697153288502,-73.829443336147
85745,QN0903,40.690347951146,-73.824805395757
83351,QN1001,40.674548376254,-73.804163650747
82104,QN1001,40.682413172476,-73.806107111042
81001,QN1001,40.684571486401,-73.813828051837
85814,QN1307,40.667778489828,-73.733214129114
85022,QN1307,40.67210547386,-73.734505880281
82033,QN1206,40.712182635336,-73.76834153598
85384,QN1206,40.712596456849,-73.768367817251
85323,QN1206,40.713711129226,-73.754931794768
85712,QN0804,40.718259920918,-73.767027548395
85221,QN1303,40.721097952685,-73.740079974295
85444,QN1303,40.71460173478,-73.743803280624
80917,QN1303,40.709115593972,-73.746682427926
85129,QN1303,40.714210110134,-73.735616801111
82976,QN1303,40.718050028914,-73.731731027441
80929,QN1201,40.704298955369,-73.797927635047
85698,QN0804,40.716186552142,-73.789731372931
81453,QN1201,40.706504284552,-73.796642662152
81450,QN1201,40.706504284552,-73.796642662152
80904,QN1201,40.709829405245,-73.800859471153
85122,QN1201,40.707632002133,-73.800817382146
83296,QN1201,40.708174209521,-73.799060560012
85759,QN1201,40.707680025975,-73.80068013041
80997,QN0801,40.718261653711,-73.809442382984
81780,QN1201,40.707134797034,-73.794750860008
80972,QN1201,40.705090244722,-73.799118672634
80973,QN1201,40.705090244722,-73.799118672634
80866,QN1205,40.695775471449,-73.782490952524
83294,QN1202,40.69010951731,-73.791951769358
81243,QN1202,40.692907440875,-73.78848672417
81148,QN1202,40.692907440875,-73.78848672417
85726,QN1202,40.69799787507,-73.787691420233
82075,QN1202,40.699432625227,-73.793426694524
83457,QN1202,40.699432625227,-73.793426694524
85332,QN1204,40.682955069819,-73.769995653486
81648,QN1205,40.692085410234,-73.777157577969
85255,QN1204,40.670923663803,-73.769865494636
85288,QN1204,40.669336345851,-73.782511418822
84887,QN1203,40.686914437055,-73.774837219991
85556,QN1203,40.677224632224,-73.790827978051
84140,QN1202,40.690325299962,-73.79717566945
85157,QN1202,40.692920603599,-73.79939629016
85167,QN1201,40.704610077153,-73.81175985278
83270,QN1203,40.673718768542,-73.793607189194
81558,QN1203,40.675846666034,-73.801062995356
85546,QN1203,40.672608669754,-73.788255573595
81733,QN1401,40.605271427589,-73.751940817858
84182,QN1401,40.609126817223,-73.746943877997
82743,QN1401,40.595222550012,-73.761222744593
80903,QN1401,40.605664294748,-73.751275201502
85686,QN1401,40.603923329664,-73.752192361897
82054,QN1402,40.592904630936,-73.782590536859
80995,QN1401,40.600573016223,-73.752459521198
81151,QN1401,40.602726489035,-73.751950482791
81150,QN1401,40.602726489035,-73.751950482791
84081,QN1402,40.588485378976,-73.804410436103
