report_date,borough,community_districts,family_with_children_commercial_hotel,family_with_children_shelter,family_cluster
2021-12-31,Brooklyn,11.0,,,
2021-12-31,Brooklyn,10.0,,,
2021-12-31,Brooklyn,9.0,,402.0,
2021-12-31,Brooklyn,8.0,,399.0,
2021-12-31,Brooklyn,7.0,,203.0,
2021-12-31,Brooklyn,6.0,,397.0,
2021-12-31,Brooklyn,5.0,,477.0,
2021-12-31,Brooklyn,4.0,,813.0,
2021-12-31,Brooklyn,3.0,,273.0,
2021-12-31,Brooklyn,2.0,,73.0,
2021-12-31,Brooklyn,1.0,,,
2021-12-31,Bronx,12.0,,278.0,
2021-12-31,Bronx,11.0,,,
2021-12-31,Bronx,10.0,,591.0,
2021-12-31,Bronx,9.0,,1141.0,
2021-12-31,Bronx,8.0,,212.0,
2021-12-31,Bronx,7.0,,391.0,
2021-12-31,Bronx,6.0,,2145.0,
2021-12-31,Bronx,5.0,,1301.0,
2021-12-31,Bronx,4.0,,2205.0,
2021-12-31,Bronx,3.0,,950.0,
2021-12-31,Bronx,1.0,,1133.0,
2021-11-30,Bronx,7.0,,271.0,
2021-11-30,Bronx,2.0,,870.0,
2021-11-30,Bronx,1.0,,1096.0,
2021-11-30,Bronx,6.0,,2078.0,
2021-11-30,Bronx,5.0,,1295.0,
2021-11-30,Bronx,4.0,,2164.0,
2021-11-30,Bronx,3.0,,831.0,
2021-11-30,Manhattan,1.0,,,
2021-11-30,Staten Island,3.0,,,
2021-11-30,Staten Island,2.0,,,
2021-11-30,Staten Island,1.0,,127.0,
2021-11-30,Queens,14.0,,151.0,
2021-11-30,Queens,13.0,,836.0,
2021-11-30,Queens,12.0,,1375.0,
2021-11-30,Queens,11.0,,,
2021-11-30,Queens,10.0,,,
2021-11-30,Queens,9.0,,,
2021-11-30,Queens,8.0,,291.0,
2021-11-30,Queens,7.0,,,
2021-11-30,Queens,6.0,,,
2021-11-30,Queens,5.0,,,
2021-11-30,Queens,4.0,,502.0,
2021-11-30,Queens,3.0,,746.0,
2021-11-30,Queens,2.0,153.0,192.0,
2021-11-30,Queens,1.0,,355.0,
2021-11-30,Manhattan,12.0,,,
2021-11-30,Manhattan,11.0,,542.0,
2021-11-30,Manhattan,10.0,,534.0,
2021-11-30,Manhattan,9.0,,565.0,
2021-11-30,Manhattan,8.0,,,
2021-11-30,Manhattan,7.0,,564.0,
2021-11-30,Manhattan,6.0,,,
2021-11-30,Manhattan,5.0,608.0,336.0,
2021-11-30,Manhattan,4.0,342.0,,
2021-11-30,Manhattan,3.0,,335.0,
2021-11-30,Manhattan,2.0,,,
2021-11-30,Brooklyn,18.0,,504.0,
2021-11-30,Brooklyn,17.0,,924.0,
2021-11-30,Brooklyn,16.0,,2136.0,
2021-11-30,Brooklyn,15.0,,179.0,
2021-11-30,Brooklyn,14.0,,85.0,
2021-11-30,Brooklyn,13.0,,337.0,
2021-11-30,Brooklyn,12.0,,143.0,
2021-11-30,Brooklyn,11.0,,,
2021-11-30,Brooklyn,10.0,,,
2021-11-30,Brooklyn,9.0,,383.0,
2021-11-30,Brooklyn,8.0,,357.0,
2021-11-30,Brooklyn,7.0,,179.0,
2021-11-30,Brooklyn,6.0,,425.0,
2021-11-30,Brooklyn,5.0,,427.0,
2021-11-30,Brooklyn,4.0,,796.0,
2021-11-30,Brooklyn,3.0,,266.0,
2021-11-30,Brooklyn,2.0,,67.0,
2021-11-30,Brooklyn,1.0,,,
2021-11-30,Bronx,12.0,,258.0,
2021-11-30,Bronx,11.0,,,
2021-11-30,Bronx,10.0,,571.0,
2021-11-30,Bronx,9.0,,1131.0,
2021-11-30,Bronx,8.0,,212.0,
2021-10-31,Bronx,7.0,,297.0,
2021-10-31,Brooklyn,16.0,,2203.0,
2021-10-31,Staten Island,3.0,,,
2021-10-31,Staten Island,2.0,,,
2021-10-31,Manhattan,5.0,722.0,330.0,
2021-10-31,Manhattan,6.0,,,
2021-10-31,Manhattan,7.0,,566.0,
2021-10-31,Manhattan,8.0,,,
2021-10-31,Manhattan,9.0,,572.0,
2021-10-31,Manhattan,10.0,,537.0,
2021-10-31,Manhattan,11.0,,553.0,
2021-10-31,Manhattan,12.0,,,
2021-10-31,Queens,1.0,,373.0,
2021-10-31,Queens,2.0,146.0,190.0,
2021-10-31,Queens,3.0,,773.0,
2021-10-31,Queens,4.0,,504.0,
2021-10-31,Queens,5.0,,,
2021-10-31,Queens,6.0,,,
2021-10-31,Queens,7.0,,305.0,
2021-10-31,Queens,8.0,,,
2021-10-31,Queens,9.0,,,
2021-10-31,Queens,10.0,34.0,,
2021-10-31,Queens,11.0,,,
2021-10-31,Queens,12.0,,1383.0,
2021-10-31,Queens,13.0,,828.0,
2021-10-31,Queens,14.0,,155.0,
2021-10-31,Staten Island,1.0,,112.0,
2021-10-31,Manhattan,4.0,322.0,,
2021-10-31,Manhattan,3.0,,338.0,
2021-10-31,Manhattan,2.0,,,
2021-10-31,Manhattan,1.0,48.0,,
2021-10-31,Brooklyn,18.0,,514.0,
2021-10-31,Brooklyn,17.0,,929.0,
2021-10-31,Brooklyn,15.0,,197.0,
2021-10-31,Brooklyn,14.0,,89.0,
2021-10-31,Brooklyn,13.0,,356.0,
2021-10-31,Brooklyn,12.0,,141.0,
2021-10-31,Brooklyn,11.0,,,
2021-10-31,Brooklyn,10.0,,,
2021-10-31,Brooklyn,9.0,,395.0,
2021-10-31,Brooklyn,8.0,,384.0,
2021-10-31,Brooklyn,7.0,,114.0,
2021-10-31,Brooklyn,6.0,,412.0,
2021-10-31,Brooklyn,5.0,,450.0,
2021-10-31,Brooklyn,4.0,,798.0,
2021-10-31,Brooklyn,3.0,,266.0,
2021-10-31,Brooklyn,2.0,,67.0,
2021-10-31,Brooklyn,1.0,,,
2021-10-31,Bronx,12.0,,276.0,
2021-10-31,Bronx,11.0,,,
2021-10-31,Bronx,10.0,,589.0,
2021-10-31,Bronx,9.0,,1103.0,
2021-10-31,Bronx,8.0,,212.0,
2021-10-31,Bronx,2.0,,893.0,
2021-10-31,Bronx,1.0,,1080.0,
2021-10-31,Bronx,6.0,,2015.0,
2021-10-31,Bronx,5.0,,1291.0,
2021-10-31,Bronx,4.0,,2170.0,
2021-10-31,Bronx,3.0,,848.0,
2021-09-30,Bronx,5.0,,1243.0,81.0
2021-09-30,Bronx,11.0,,,
2021-09-30,Brooklyn,12.0,,142.0,
2021-09-30,Brooklyn,14.0,,92.0,
2021-09-30,Brooklyn,15.0,,173.0,
2021-09-30,Brooklyn,16.0,,2175.0,
2021-09-30,Brooklyn,17.0,,870.0,
2021-09-30,Brooklyn,18.0,,495.0,
2021-09-30,Manhattan,1.0,61.0,,
2021-09-30,Manhattan,2.0,,,
2021-09-30,Manhattan,3.0,,326.0,
2021-09-30,Manhattan,4.0,340.0,,
2021-09-30,Manhattan,5.0,838.0,337.0,
2021-09-30,Manhattan,6.0,,,
2021-09-30,Manhattan,7.0,,549.0,
2021-09-30,Manhattan,8.0,,,
2021-09-30,Manhattan,9.0,,546.0,
2021-09-30,Manhattan,10.0,,533.0,
2021-09-30,Manhattan,11.0,,502.0,
2021-09-30,Manhattan,12.0,,,
2021-09-30,Queens,1.0,,374.0,
2021-09-30,Queens,2.0,141.0,192.0,
2021-09-30,Queens,3.0,,760.0,
2021-09-30,Queens,4.0,,512.0,
2021-09-30,Queens,5.0,,,
2021-09-30,Queens,6.0,,,
2021-09-30,Queens,7.0,,,
2021-09-30,Queens,8.0,,288.0,
2021-09-30,Queens,9.0,,,
2021-09-30,Queens,10.0,51.0,,
2021-09-30,Brooklyn,11.0,,,
2021-09-30,Queens,11.0,,,
2021-09-30,Queens,12.0,,1362.0,
2021-09-30,Queens,13.0,,808.0,
2021-09-30,Queens,14.0,,163.0,
2021-09-30,Staten Island,1.0,,109.0,
2021-09-30,Staten Island,2.0,,,
2021-09-30,Staten Island,3.0,,,
2021-09-30,Brooklyn,10.0,,,
2021-09-30,Brooklyn,9.0,,391.0,
2021-09-30,Brooklyn,8.0,,366.0,
2021-09-30,Brooklyn,7.0,,117.0,
2021-09-30,Brooklyn,6.0,,375.0,
2021-09-30,Brooklyn,5.0,,429.0,
2021-09-30,Brooklyn,4.0,,818.0,
2021-09-30,Brooklyn,3.0,,271.0,
2021-09-30,Brooklyn,2.0,,62.0,
2021-09-30,Brooklyn,1.0,,,
2021-09-30,Bronx,12.0,,285.0,
2021-09-30,Bronx,1.0,,1105.0,
2021-09-30,Bronx,2.0,,924.0,47.0
2021-09-30,Bronx,3.0,,841.0,
2021-09-30,Bronx,4.0,,2170.0,43.0
2021-09-30,Bronx,6.0,,1944.0,
2021-09-30,Bronx,7.0,,318.0,
2021-09-30,Bronx,8.0,,215.0,
2021-09-30,Bronx,9.0,,1119.0,
2021-09-30,Bronx,10.0,,565.0,
2021-09-30,Brooklyn,13.0,,291.0,
2021-08-31,Queens,11.0,,,
2021-08-31,Staten Island,2.0,,,
2021-08-31,Staten Island,3.0,,,
2021-08-31,Queens,12.0,,1305.0,
2021-08-31,Queens,13.0,102.0,791.0,
2021-08-31,Queens,14.0,59.0,126.0,
2021-08-31,Staten Island,1.0,,77.0,
2021-08-31,Bronx,1.0,,1064.0,
2021-08-31,Bronx,2.0,,895.0,52.0
2021-08-31,Bronx,3.0,,859.0,
2021-08-31,Bronx,4.0,,2046.0,92.0
2021-08-31,Bronx,5.0,,1238.0,93.0
2021-08-31,Bronx,6.0,,1915.0,
2021-08-31,Bronx,7.0,,289.0,
2021-08-31,Bronx,8.0,,205.0,
2021-08-31,Bronx,9.0,,1078.0,
2021-08-31,Bronx,10.0,,571.0,
2021-08-31,Bronx,11.0,,,
2021-08-31,Bronx,12.0,,276.0,
2021-08-31,Brooklyn,1.0,,,
2021-08-31,Brooklyn,2.0,,63.0,
2021-08-31,Brooklyn,3.0,,286.0,
2021-08-31,Brooklyn,4.0,,800.0,
2021-08-31,Brooklyn,5.0,,375.0,
2021-08-31,Brooklyn,6.0,,347.0,
2021-08-31,Brooklyn,7.0,,110.0,
2021-08-31,Brooklyn,8.0,,328.0,
2021-08-31,Brooklyn,9.0,,391.0,
2021-08-31,Brooklyn,10.0,,,
2021-08-31,Brooklyn,11.0,,,
2021-08-31,Brooklyn,12.0,,145.0,
2021-08-31,Brooklyn,13.0,,159.0,
2021-08-31,Brooklyn,14.0,,84.0,
2021-08-31,Brooklyn,15.0,,142.0,
2021-08-31,Brooklyn,16.0,66.0,2081.0,
2021-08-31,Brooklyn,17.0,,794.0,
2021-08-31,Brooklyn,18.0,,483.0,
2021-08-31,Manhattan,1.0,62.0,,
2021-08-31,Manhattan,2.0,,,
2021-08-31,Manhattan,3.0,,316.0,
2021-08-31,Manhattan,4.0,442.0,,
2021-08-31,Manhattan,5.0,964.0,321.0,
2021-08-31,Manhattan,6.0,,,
2021-08-31,Manhattan,7.0,,542.0,
2021-08-31,Manhattan,8.0,,,
2021-08-31,Manhattan,9.0,,554.0,
2021-08-31,Manhattan,10.0,,510.0,
2021-08-31,Manhattan,11.0,,447.0,
2021-08-31,Manhattan,12.0,,,
2021-08-31,Queens,1.0,,336.0,
2021-08-31,Queens,2.0,128.0,209.0,
2021-08-31,Queens,3.0,,686.0,
2021-08-31,Queens,4.0,,472.0,
2021-08-31,Queens,5.0,,,
2021-08-31,Queens,6.0,,,
2021-08-31,Queens,7.0,,,
2021-08-31,Queens,8.0,,304.0,
2021-08-31,Queens,9.0,,,
2021-08-31,Queens,10.0,53.0,,
2021-07-31,Bronx,12.0,,270.0,
2021-07-31,Bronx,4.0,,2080.0,109.0
2021-07-31,Bronx,5.0,,1220.0,117.0
2021-07-31,Bronx,1.0,,1053.0,
2021-07-31,Bronx,2.0,,899.0,58.0
2021-07-31,Staten Island,3.0,,,
2021-07-31,Staten Island,2.0,,,
2021-07-31,Staten Island,1.0,,71.0,
2021-07-31,Queens,14.0,70.0,125.0,
2021-07-31,Queens,13.0,92.0,738.0,
2021-07-31,Queens,12.0,,1254.0,
2021-07-31,Queens,11.0,,,
2021-07-31,Queens,10.0,155.0,,
2021-07-31,Queens,9.0,,,
2021-07-31,Queens,8.0,,298.0,
2021-07-31,Queens,7.0,,,
2021-07-31,Queens,6.0,,,
2021-07-31,Bronx,3.0,,811.0,
2021-07-31,Queens,5.0,,,
2021-07-31,Queens,4.0,,494.0,
2021-07-31,Queens,3.0,,639.0,
2021-07-31,Queens,2.0,107.0,200.0,
2021-07-31,Queens,1.0,,317.0,
2021-07-31,Manhattan,12.0,,,
2021-07-31,Manhattan,11.0,,457.0,
2021-07-31,Manhattan,10.0,,523.0,
2021-07-31,Manhattan,9.0,,516.0,
2021-07-31,Manhattan,8.0,,,
2021-07-31,Manhattan,7.0,,516.0,
2021-07-31,Manhattan,6.0,,,
2021-07-31,Manhattan,5.0,1050.0,294.0,
2021-07-31,Manhattan,4.0,484.0,,
2021-07-31,Manhattan,3.0,,298.0,
2021-07-31,Manhattan,2.0,,,
2021-07-31,Manhattan,1.0,66.0,,
2021-07-31,Brooklyn,18.0,,475.0,
2021-07-31,Brooklyn,17.0,,790.0,
2021-07-31,Brooklyn,16.0,53.0,2047.0,
2021-07-31,Brooklyn,15.0,,124.0,
2021-07-31,Brooklyn,14.0,,91.0,
2021-07-31,Brooklyn,13.0,,123.0,
2021-07-31,Brooklyn,12.0,,137.0,
2021-07-31,Brooklyn,11.0,,,
2021-07-31,Brooklyn,10.0,,,
2021-07-31,Brooklyn,9.0,,377.0,
2021-07-31,Brooklyn,8.0,,326.0,
2021-07-31,Brooklyn,7.0,,81.0,
2021-07-31,Brooklyn,6.0,,363.0,
2021-07-31,Brooklyn,5.0,57.0,359.0,
2021-07-31,Brooklyn,4.0,,795.0,
2021-07-31,Brooklyn,3.0,,275.0,
2021-07-31,Brooklyn,2.0,,57.0,
2021-07-31,Bronx,6.0,,1917.0,
2021-07-31,Bronx,11.0,,,
2021-07-31,Bronx,10.0,,570.0,
2021-07-31,Bronx,9.0,,1056.0,
2021-07-31,Bronx,8.0,,214.0,
2021-07-31,Brooklyn,1.0,,,
2021-07-31,Bronx,7.0,,291.0,
2021-06-30,Manhattan,1.0,76.0,,
2021-06-30,Bronx,8.0,,218.0,
2021-06-30,Staten Island,3.0,,,
2021-06-30,Staten Island,2.0,,,
2021-06-30,Staten Island,1.0,,58.0,
2021-06-30,Queens,14.0,80.0,136.0,
2021-06-30,Queens,13.0,87.0,766.0,
2021-06-30,Queens,12.0,,1281.0,
2021-06-30,Queens,11.0,,,
2021-06-30,Queens,10.0,174.0,,
2021-06-30,Queens,9.0,,,
2021-06-30,Queens,8.0,,293.0,
2021-06-30,Queens,7.0,34.0,,
2021-06-30,Queens,6.0,,,
2021-06-30,Queens,5.0,,,
2021-06-30,Queens,4.0,,492.0,
2021-06-30,Queens,3.0,,630.0,
2021-06-30,Queens,2.0,181.0,195.0,
2021-06-30,Queens,1.0,,299.0,
2021-06-30,Manhattan,12.0,,,
2021-06-30,Manhattan,11.0,,468.0,
2021-06-30,Manhattan,10.0,,538.0,
2021-06-30,Manhattan,9.0,,506.0,
2021-06-30,Manhattan,8.0,,,
2021-06-30,Manhattan,7.0,,512.0,
2021-06-30,Manhattan,6.0,,,
2021-06-30,Manhattan,5.0,1127.0,288.0,
2021-06-30,Manhattan,4.0,539.0,,
2021-06-30,Manhattan,3.0,,314.0,
2021-06-30,Manhattan,2.0,,,
2021-06-30,Brooklyn,18.0,,521.0,
2021-06-30,Brooklyn,17.0,,764.0,
2021-06-30,Brooklyn,16.0,65.0,2025.0,
2021-06-30,Brooklyn,15.0,,123.0,
2021-06-30,Brooklyn,14.0,,78.0,
2021-06-30,Brooklyn,13.0,,74.0,
2021-06-30,Brooklyn,12.0,,136.0,
2021-06-30,Brooklyn,11.0,,,
2021-06-30,Brooklyn,10.0,,,
2021-06-30,Brooklyn,9.0,,384.0,
2021-06-30,Brooklyn,8.0,,343.0,
2021-06-30,Brooklyn,7.0,,54.0,
2021-06-30,Brooklyn,6.0,,352.0,
2021-06-30,Brooklyn,5.0,75.0,392.0,
2021-06-30,Brooklyn,4.0,,791.0,
2021-06-30,Brooklyn,3.0,,275.0,
2021-06-30,Brooklyn,2.0,,60.0,
2021-06-30,Brooklyn,1.0,,,
2021-06-30,Bronx,12.0,,272.0,
2021-06-30,Bronx,11.0,,,
2021-06-30,Bronx,10.0,,533.0,
2021-06-30,Bronx,9.0,,1025.0,
2021-06-30,Bronx,7.0,,285.0,123.0
2021-06-30,Bronx,6.0,,1890.0,
2021-06-30,Bronx,5.0,,1235.0,550.0
2021-06-30,Bronx,4.0,,2139.0,667.0
2021-06-30,Bronx,3.0,,837.0,
2021-06-30,Bronx,2.0,,893.0,143.0
2021-06-30,Bronx,1.0,,1019.0,
2021-05-31,Bronx,5.0,,1177.0,527.0
2021-05-31,Bronx,4.0,,2040.0,618.0
2021-05-31,Bronx,3.0,,1172.0,
2021-05-31,Bronx,2.0,,881.0,154.0
2021-05-31,Bronx,1.0,,1052.0,
2021-05-31,Staten Island,3.0,,,
2021-05-31,Staten Island,2.0,,,
2021-05-31,Staten Island,1.0,,90.0,
2021-05-31,Queens,14.0,93.0,134.0,
2021-05-31,Queens,13.0,66.0,708.0,
2021-05-31,Queens,12.0,,1269.0,
2021-05-31,Queens,11.0,,,
2021-05-31,Queens,10.0,235.0,,
2021-05-31,Queens,9.0,,,
2021-05-31,Queens,8.0,,304.0,
2021-05-31,Queens,7.0,65.0,,
2021-05-31,Queens,6.0,,,
2021-05-31,Queens,5.0,,,
2021-05-31,Queens,4.0,,493.0,
2021-05-31,Queens,3.0,,639.0,
2021-05-31,Queens,2.0,208.0,187.0,
2021-05-31,Queens,1.0,108.0,286.0,
2021-05-31,Manhattan,12.0,,,
2021-05-31,Manhattan,11.0,,462.0,
2021-05-31,Manhattan,10.0,,526.0,
2021-05-31,Manhattan,9.0,,598.0,
2021-05-31,Manhattan,8.0,,,
2021-05-31,Manhattan,7.0,,550.0,
2021-05-31,Manhattan,6.0,,,
2021-05-31,Manhattan,5.0,1289.0,273.0,
2021-05-31,Manhattan,4.0,573.0,,
2021-05-31,Manhattan,3.0,113.0,324.0,
2021-05-31,Manhattan,2.0,,,
2021-05-31,Manhattan,1.0,80.0,,
2021-05-31,Brooklyn,18.0,,538.0,
2021-05-31,Brooklyn,17.0,,601.0,
2021-05-31,Brooklyn,16.0,69.0,1925.0,
2021-05-31,Brooklyn,15.0,,135.0,
2021-05-31,Brooklyn,14.0,,75.0,
2021-05-31,Brooklyn,13.0,,16.0,
2021-05-31,Brooklyn,12.0,,128.0,
2021-05-31,Brooklyn,11.0,,,
2021-05-31,Brooklyn,10.0,,,
2021-05-31,Brooklyn,9.0,,392.0,
2021-05-31,Brooklyn,8.0,,406.0,
2021-05-31,Brooklyn,7.0,,43.0,
2021-05-31,Brooklyn,6.0,,320.0,
2021-05-31,Brooklyn,5.0,68.0,356.0,
2021-05-31,Brooklyn,4.0,,814.0,
2021-05-31,Brooklyn,3.0,84.0,266.0,
2021-05-31,Brooklyn,2.0,,51.0,
2021-05-31,Brooklyn,1.0,67.0,,
2021-05-31,Bronx,12.0,,250.0,
2021-05-31,Bronx,11.0,,,
2021-05-31,Bronx,10.0,,536.0,
2021-05-31,Bronx,9.0,,957.0,
2021-05-31,Bronx,8.0,,218.0,
2021-05-31,Bronx,7.0,,279.0,120.0
2021-05-31,Bronx,6.0,,1932.0,
2021-04-30,Bronx,7.0,,296.0,100.0
2021-04-30,Bronx,6.0,,1919.0,
2021-04-30,Bronx,5.0,,1165.0,536.0
2021-04-30,Bronx,4.0,,2093.0,556.0
2021-04-30,Bronx,3.0,,1266.0,
2021-04-30,Bronx,2.0,,879.0,173.0
2021-04-30,Bronx,1.0,,1038.0,
2021-04-30,Bronx,8.0,,206.0,
2021-04-30,Bronx,9.0,,945.0,
2021-04-30,Bronx,10.0,,557.0,
2021-04-30,Bronx,11.0,,,
2021-04-30,Bronx,12.0,,272.0,
2021-04-30,Brooklyn,1.0,81.0,,
2021-04-30,Brooklyn,2.0,,56.0,
2021-04-30,Brooklyn,3.0,98.0,263.0,
2021-04-30,Brooklyn,4.0,,790.0,
2021-04-30,Brooklyn,6.0,,319.0,
2021-04-30,Brooklyn,7.0,,11.0,
2021-04-30,Brooklyn,8.0,,418.0,
2021-04-30,Brooklyn,9.0,,406.0,
2021-04-30,Brooklyn,10.0,,,
2021-04-30,Brooklyn,11.0,,,
2021-04-30,Brooklyn,12.0,,139.0,
2021-04-30,Brooklyn,13.0,,10.0,
2021-04-30,Brooklyn,14.0,,75.0,
2021-04-30,Brooklyn,15.0,,127.0,
2021-04-30,Brooklyn,16.0,64.0,2049.0,
2021-04-30,Brooklyn,17.0,,632.0,
2021-04-30,Brooklyn,18.0,,564.0,
2021-04-30,Manhattan,1.0,97.0,,
2021-04-30,Manhattan,2.0,,,
2021-04-30,Manhattan,3.0,149.0,323.0,
2021-04-30,Manhattan,4.0,555.0,,
2021-04-30,Manhattan,5.0,1408.0,284.0,
2021-04-30,Manhattan,6.0,,,
2021-04-30,Manhattan,7.0,,529.0,
2021-04-30,Manhattan,8.0,,,
2021-04-30,Manhattan,9.0,,616.0,
2021-04-30,Manhattan,10.0,,676.0,
2021-04-30,Manhattan,11.0,,437.0,
2021-04-30,Manhattan,12.0,,,
2021-04-30,Queens,1.0,150.0,300.0,
2021-04-30,Queens,2.0,233.0,182.0,
2021-04-30,Queens,3.0,,664.0,
2021-04-30,Queens,4.0,,487.0,
2021-04-30,Queens,5.0,,,
2021-04-30,Queens,6.0,,,
2021-04-30,Queens,7.0,78.0,,
2021-04-30,Queens,8.0,,305.0,
2021-04-30,Queens,9.0,,,
2021-04-30,Queens,10.0,251.0,,
2021-04-30,Queens,11.0,,,
2021-04-30,Queens,12.0,,1226.0,
2021-04-30,Queens,13.0,151.0,743.0,
2021-04-30,Queens,14.0,64.0,134.0,
2021-04-30,Staten Island,1.0,,81.0,
2021-04-30,Staten Island,2.0,,,
2021-04-30,Staten Island,3.0,,,
2021-04-30,Brooklyn,5.0,71.0,371.0,
2021-03-31,Brooklyn,13.0,,2.0,
2021-03-31,Queens,7.0,79.0,,
2021-03-31,Queens,6.0,,,
2021-03-31,Staten Island,3.0,,,
2021-03-31,Queens,5.0,,,
2021-03-31,Queens,4.0,,494.0,
2021-03-31,Queens,3.0,,706.0,
2021-03-31,Queens,2.0,295.0,175.0,
2021-03-31,Queens,1.0,137.0,304.0,
2021-03-31,Staten Island,2.0,,,
2021-03-31,Staten Island,1.0,,102.0,
2021-03-31,Queens,14.0,97.0,138.0,
2021-03-31,Queens,13.0,168.0,801.0,
2021-03-31,Queens,12.0,,1267.0,
2021-03-31,Queens,11.0,,,
2021-03-31,Queens,10.0,269.0,,
2021-03-31,Queens,9.0,,,
2021-03-31,Queens,8.0,,310.0,
2021-03-31,Manhattan,12.0,87.0,,
2021-03-31,Manhattan,11.0,,454.0,
2021-03-31,Manhattan,10.0,,707.0,
2021-03-31,Manhattan,9.0,,621.0,
2021-03-31,Manhattan,8.0,,,
2021-03-31,Manhattan,7.0,,566.0,
2021-03-31,Manhattan,6.0,,,
2021-03-31,Manhattan,5.0,1419.0,322.0,
2021-03-31,Manhattan,4.0,546.0,,
2021-03-31,Manhattan,3.0,157.0,328.0,
2021-03-31,Manhattan,2.0,,,
2021-03-31,Bronx,1.0,,1050.0,
2021-03-31,Bronx,2.0,,887.0,183.0
2021-03-31,Bronx,3.0,,1315.0,
2021-03-31,Bronx,4.0,,2088.0,553.0
2021-03-31,Bronx,5.0,,1208.0,585.0
2021-03-31,Bronx,6.0,,1963.0,
2021-03-31,Bronx,7.0,,291.0,115.0
2021-03-31,Bronx,8.0,,212.0,
2021-03-31,Bronx,9.0,,863.0,
2021-03-31,Bronx,10.0,,572.0,
2021-03-31,Bronx,11.0,,,
2021-03-31,Bronx,12.0,,263.0,
2021-03-31,Brooklyn,1.0,86.0,,
2021-03-31,Brooklyn,2.0,,58.0,
2021-03-31,Brooklyn,3.0,123.0,300.0,
2021-03-31,Brooklyn,4.0,,793.0,
2021-03-31,Brooklyn,5.0,79.0,383.0,
2021-03-31,Brooklyn,6.0,,325.0,
2021-03-31,Brooklyn,7.0,,,
2021-03-31,Brooklyn,8.0,,422.0,
2021-03-31,Brooklyn,9.0,,403.0,
2021-03-31,Brooklyn,10.0,,,
2021-03-31,Brooklyn,11.0,,,
2021-03-31,Brooklyn,12.0,,140.0,
2021-03-31,Brooklyn,14.0,,69.0,
2021-03-31,Brooklyn,15.0,,139.0,
2021-03-31,Brooklyn,16.0,56.0,2133.0,
2021-03-31,Brooklyn,17.0,,625.0,
2021-03-31,Brooklyn,18.0,,589.0,
2021-03-31,Manhattan,1.0,96.0,,
2021-02-28,Bronx,8.0,,234.0,
2021-02-28,Bronx,9.0,,915.0,
2021-02-28,Bronx,10.0,,583.0,
2021-02-28,Bronx,11.0,,,
2021-02-28,Bronx,12.0,,272.0,
2021-02-28,Brooklyn,1.0,103.0,,
2021-02-28,Brooklyn,2.0,,66.0,
2021-02-28,Bronx,5.0,,1197.0,582.0
2021-02-28,Bronx,4.0,,2168.0,583.0
2021-02-28,Bronx,3.0,,1334.0,
2021-02-28,Bronx,2.0,,879.0,172.0
2021-02-28,Bronx,1.0,,1100.0,
2021-02-28,Bronx,6.0,,2026.0,
2021-02-28,Bronx,7.0,,291.0,128.0
2021-02-28,Brooklyn,3.0,165.0,478.0,
2021-02-28,Brooklyn,4.0,,790.0,
2021-02-28,Brooklyn,5.0,76.0,358.0,
2021-02-28,Brooklyn,6.0,,346.0,
2021-02-28,Brooklyn,7.0,,,
2021-02-28,Brooklyn,8.0,,432.0,
2021-02-28,Brooklyn,9.0,,394.0,
2021-02-28,Brooklyn,10.0,,,
2021-02-28,Brooklyn,11.0,,,
2021-02-28,Brooklyn,12.0,,143.0,
2021-02-28,Brooklyn,13.0,,,
2021-02-28,Brooklyn,14.0,,64.0,
2021-02-28,Brooklyn,15.0,,154.0,
2021-02-28,Brooklyn,16.0,59.0,2103.0,
2021-02-28,Brooklyn,17.0,,643.0,
2021-02-28,Brooklyn,18.0,,595.0,
2021-02-28,Manhattan,1.0,100.0,,
2021-02-28,Manhattan,3.0,182.0,347.0,
2021-02-28,Manhattan,4.0,587.0,,
2021-02-28,Manhattan,5.0,1569.0,334.0,
2021-02-28,Manhattan,6.0,,,
2021-02-28,Manhattan,7.0,,573.0,
2021-02-28,Manhattan,8.0,,,
2021-02-28,Manhattan,9.0,,642.0,
2021-02-28,Manhattan,10.0,,737.0,
2021-02-28,Manhattan,11.0,,485.0,
2021-02-28,Manhattan,12.0,101.0,,
2021-02-28,Queens,1.0,142.0,302.0,
2021-02-28,Queens,2.0,316.0,177.0,
2021-02-28,Queens,3.0,,691.0,
2021-02-28,Queens,4.0,,494.0,
2021-02-28,Queens,5.0,,,
2021-02-28,Queens,6.0,,,
2021-02-28,Queens,7.0,85.0,,
2021-02-28,Queens,8.0,,322.0,
2021-02-28,Queens,9.0,,,
2021-02-28,Queens,10.0,257.0,,
2021-02-28,Queens,11.0,,,
2021-02-28,Queens,12.0,,1338.0,
2021-02-28,Queens,13.0,187.0,817.0,
2021-02-28,Queens,14.0,125.0,136.0,
2021-02-28,Staten Island,1.0,,109.0,
2021-02-28,Staten Island,2.0,,,
2021-02-28,Staten Island,3.0,,,
2021-02-28,Manhattan,2.0,,,
2021-01-31,Manhattan,8.0,,,
2021-01-31,Brooklyn,16.0,64.0,2085.0,
2021-01-31,Brooklyn,15.0,,162.0,
2021-01-31,Brooklyn,14.0,,69.0,
2021-01-31,Brooklyn,13.0,,,
2021-01-31,Brooklyn,12.0,,146.0,
2021-01-31,Brooklyn,11.0,,,
2021-01-31,Brooklyn,10.0,,,
